cityMPG,combMPG,highwayMPG,make,model,year
28,32,40,Volkswagen,Golf,2006
21,24,27,Volkswagen,Golf,2006
21,24,29,Volkswagen,Golf,2006
19,22,28,Volkswagen,Rabbit,2006
19,22,28,Volkswagen,Rabbit,2006
21,24,29,Volkswagen,GTI,2006
19,22,27,Volkswagen,GTI,2006
30,33,37,Volkswagen,Jetta,2006
30,33,38,Volkswagen,Jetta,2006
21,24,29,Volkswagen,Jetta,2006
22,25,29,Volkswagen,Jetta,2006
19,22,28,Volkswagen,Jetta,2006
19,22,28,Volkswagen,Jetta,2006
18,21,26,Volvo,S40 AWD,2006
18,20,25,Volvo,S40 AWD,2006
19,22,27,Volvo,S40 FWD,2006
19,22,27,Volvo,S40 FWD,2006
20,23,29,Volvo,S40 FWD,2006
19,22,28,Volvo,S40 FWD,2006
17,20,25,Volvo,S60 AWD,2006
18,20,25,Volvo,S60 AWD,2006
19,22,26,Volvo,S60 FWD,2006
19,22,27,Volvo,S60 FWD,2006
18,21,26,Volvo,S60 FWD,2006
18,21,26,Volvo,S60 FWD,2006
19,22,28,Volvo,S60 FWD,2006
19,22,28,Volvo,S60 FWD,2006
16,19,23,Volvo,S60 R AWD,2006
16,18,23,Volvo,S60 R AWD,2006
16,19,24,Acura,RL,2006
18,21,26,Acura,TL,2006
18,21,26,Acura,TL,2006
18,21,27,Audi,A6,2006
17,20,25,Audi,A6 quattro,2006
15,18,21,Audi,A6 quattro,2006
16,18,22,Audi,A8,2006
9,11,13,Bentley,Arnage,2006
10,12,17,Bentley,Continental Flying Spur,2006
18,21,28,BMW,525i,2006
18,21,27,BMW,525i,2006
17,20,26,BMW,525xi,2006
18,20,25,BMW,525xi,2006
18,21,28,BMW,530i,2006
18,21,27,BMW,530i,2006
17,20,25,BMW,530i,2006
17,20,26,BMW,530xi,2006
18,20,25,BMW,530xi,2006
14,16,21,BMW,550i,2006
15,18,23,BMW,550i,2006
14,16,20,BMW,550i,2006
11,13,17,BMW,M5,2006
17,20,25,Buick,Lacrosse/Allure,2006
17,21,28,Buick,Lacrosse/Allure,2006
15,19,25,Cadillac,CTS,2006
16,19,24,Cadillac,CTS,2006
15,18,24,Cadillac,CTS,2006
16,19,25,Cadillac,CTS,2006
14,17,23,Cadillac,CTS-V,2006
16,19,25,Cadillac,STS,2006
15,18,24,Cadillac,STS,2006
15,18,23,Cadillac,STS AWD,2006
14,17,21,Cadillac,STS AWD,2006
17,20,25,Chevrolet,Epica,2006
21,24,29,Chevrolet,Malibu,2006
20,23,29,Chevrolet,Malibu,2006
17,19,24,Chevrolet,Malibu,2006
18,21,26,Chevrolet,Monte Carlo,2006
16,19,26,Chevrolet,Monte Carlo,2006
20,22,27,Chrysler,Sebring 4 Door,2006
20,22,27,Dodge,Stratus 4 Door,2006
9,11,16,Ferrari,612 Scaglietti,2006
10,12,15,Ferrari,612 Scaglietti,2006
21,24,29,Ford,Fusion,2006
20,23,28,Ford,Fusion,2006
18,21,27,Ford,Fusion,2006
21,25,31,Honda,Accord,2006
23,26,31,Honda,Accord,2006
18,21,26,Honda,Accord,2006
18,21,27,Honda,Accord,2006
21,24,29,Hyundai,Elantra,2006
23,26,31,Hyundai,Elantra,2006
17,20,26,Jaguar,S-Type 3.0 Litre,2006
16,19,24,Jaguar,S-Type 4.2 Litre,2006
15,17,22,Jaguar,S-Type R,2006
15,17,21,Jaguar,X-Type Sport Brake,2006
16,19,24,Jaguar,X-Type Sport Brake,2006
19,22,28,Kia,Optima,2006
20,23,27,Kia,Optima,2006
18,21,25,Kia,Optima,2006
22,25,31,Kia,Spectra,2006
22,25,30,Kia,Spectra,2006
18,21,27,Lexus,ES 330,2006
19,21,25,Lexus,GS 300 4WD,2006
19,22,27,Lexus,GS 300/GS 430,2006
16,19,23,Lexus,GS 300/GS 430,2006
16,18,22,Lincoln,LS,2006
16,18,23,Lincoln,LS,2006
21,24,29,Mercury,Milan,2006
20,23,28,Mercury,Milan,2006
18,21,27,Mercury,Milan,2006
17,20,26,Lincoln,Zephyr,2006
21,24,29,Mazda,6,2006
17,19,23,Mazda,6,2006
21,23,28,Mazda,6,2006
17,20,25,Mazda,6,2006
17,20,25,Mazda,6,2006
23,27,33,Mercedes-Benz,E320 Cdi,2006
17,20,25,Mercedes-Benz,E350,2006
16,19,23,Mercedes-Benz,E350 4matic,2006
15,18,23,Mercedes-Benz,E500,2006
14,16,19,Mercedes-Benz,E500 4matic,2006
13,16,19,Mercedes-Benz,E55 AMG,2006
20,23,27,Mitsubishi,Galant,2006
16,19,25,Mitsubishi,Galant,2006
21,23,27,Nissan,Altima,2006
21,24,29,Nissan,Altima,2006
19,21,25,Nissan,Altima,2006
18,21,26,Nissan,Altima,2006
18,21,27,Nissan,Altima,2006
18,21,27,Nissan,Maxima,2006
18,21,26,Nissan,Maxima,2006
17,20,26,Pontiac,Grand Prix,2006
18,21,28,Pontiac,Grand Prix,2006
17,20,26,Pontiac,Grand Prix,2006
16,19,25,Pontiac,Grand Prix,2006
11,13,17,Rolls-Royce,Phantom,2006
17,20,25,Suzuki,Verona,2006
21,25,31,Toyota,Camry,2006
21,24,30,Toyota,Camry,2006
18,21,26,Toyota,Camry,2006
18,21,27,Toyota,Camry,2006
48,46,45,Toyota,Prius,2006
21,24,29,Volkswagen,Passat,2006
19,22,28,Volkswagen,Passat,2006
17,20,26,Volkswagen,Passat,2006
16,19,24,Volkswagen,Passat 4motion,2006
17,20,25,Volvo,S80 AWD,2006
19,22,27,Volvo,S80 FWD,2006
16,18,22,Audi,A8 L,2006
13,15,19,Audi,A8 L,2006
9,11,13,Bentley,Arnage LWB,2006
15,18,23,BMW,750i,2006
15,18,23,BMW,750li,2006
13,16,21,BMW,760i,2006
13,16,21,BMW,760li,2006
17,20,26,Buick,Lucerne,2006
15,18,23,Buick,Lucerne,2006
12,14,18,Cadillac,Armored DTS,2006
15,18,23,Cadillac,DTS,2006
15,18,22,Cadillac,DTS,2006
12,14,18,Cadillac,Funeral Coach / Hearse,2006
12,14,18,Cadillac,Limousine,2006
17,20,25,Chevrolet,Impala,2006
16,19,26,Chevrolet,Impala,2006
20,22,28,Chevrolet,Malibu Maxx,2006
16,19,24,Chevrolet,Malibu Maxx,2006
15,18,22,Chrysler,300C AWD,2006
15,18,22,Chrysler,300C AWD,2006
18,21,26,Chrysler,300,2006
17,20,25,Chrysler,300,2006
17,20,24,Chrysler,300,2006
15,18,23,Chrysler,300,2006
13,15,18,Chrysler,300C/SRT-8,2006
18,21,26,Dodge,Charger,2006
17,20,24,Dodge,Charger,2006
15,18,23,Dodge,Charger,2006
13,15,18,Dodge,Charger,2006
15,18,23,Ford,Crown Victoria,2006
17,19,23,Ford,Five Hundred AWD,2006
18,20,25,Ford,Five Hundred FWD,2006
19,21,26,Ford,Five Hundred FWD,2006
18,20,25,Ford,Taurus,2006
17,20,26,Hyundai,Azera,2006
21,24,30,Hyundai,Sonata,2006
21,25,31,Hyundai,Sonata,2006
18,21,27,Hyundai,Sonata,2006
16,18,23,Infiniti,M35,2006
16,18,22,Infiniti,M35,2006
16,18,21,Infiniti,M45,2006
15,18,22,Jaguar,Super V8,2006
16,19,25,Jaguar,Vdp Lwb,2006
16,19,25,Jaguar,XJ8,2006
16,19,25,Jaguar,XJ8L,2006
15,18,22,Jaguar,XJR,2006
15,18,23,Kia,Amanti,2006
16,19,23,Lexus,LS 430,2006
15,18,23,Mercury,Grand Marquis,2006
17,19,23,Mercury,Montego AWD,2006
19,21,26,Mercury,Montego FWD,2006
15,18,23,Lincoln,Town Car,2006
11,13,16,Maserati,Quattroporte,2006
11,13,16,Maybach,57,2006
11,13,16,Maybach,62,2006
16,18,23,Mercedes-Benz,S350,2006
16,19,24,Mercedes-Benz,S430,2006
15,17,21,Mercedes-Benz,S430 4matic,2006
14,17,22,Mercedes-Benz,S500,2006
14,16,20,Mercedes-Benz,S500 4matic,2006
13,16,20,Mercedes-Benz,S55 AMG,2006
11,13,17,Mercedes-Benz,S600,2006
11,14,18,Mercedes-Benz,S65 AMG,2006
20,23,28,Toyota,Avalon,2006
14,16,21,Volkswagen,Phaeton,2006
11,13,17,Volkswagen,Phaeton,2006
21,24,29,Audi,A3,2006
22,25,29,Audi,A3,2006
20,23,28,Audi,A4 Avant quattro,2006
19,22,27,Audi,A4 Avant quattro,2006
15,19,25,Audi,A4 Avant quattro,2006
17,20,25,Audi,A4 Avant quattro,2006
13,16,20,Audi,S4 Avant,2006
14,16,21,Audi,S4 Avant,2006
17,20,26,BMW,325xi Sport Wagon,2006
18,20,25,BMW,325xi Sport Wagon,2006
19,22,27,Chevrolet,Optra Wagon,2006
19,22,27,Chevrolet,Optra Wagon,2006
25,27,31,Pontiac,Vibe,2006
22,25,29,Pontiac,Vibe AWD,2006
26,29,33,Pontiac,Vibe,2006
22,25,29,Pontiac,Vibe,2006
18,20,23,Saab,9-2x Wagon AWD,2006
19,22,25,Saab,9-2x Wagon AWD,2006
18,21,25,Saab,9-2x Wagon AWD,2006
19,22,26,Saab,9-2x Wagon AWD,2006
20,23,28,Saab,9-3 SportCombi,2006
19,23,29,Saab,9-3 SportCombi,2006
16,19,26,Saab,9-3 SportCombi,2006
15,19,26,Saab,9-3 SportCombi,2006
18,20,24,Subaru,Impreza Wagon/Outback SPT AWD,2006
20,22,25,Subaru,Impreza Wagon/Outback SPT AWD,2006
17,20,24,Subaru,Impreza Wagon/Outback SPT AWD,2006
20,22,27,Subaru,Impreza Wagon/Outback SPT AWD,2006
22,24,28,Suzuki,Aerio SX,2006
22,24,28,Suzuki,Aerio SX,2006
21,23,26,Suzuki,Aerio SX AWD,2006
19,22,27,Suzuki,Forenza Wagon,2006
19,22,27,Suzuki,Forenza Wagon,2006
25,27,31,Toyota,Matrix,2006
22,25,29,Toyota,Matrix AWD,2006
26,29,33,Toyota,Matrix,2006
22,25,29,Toyota,Matrix,2006
26,28,31,Scion,xB,2006
26,28,30,Scion,xB,2006
17,20,24,Volvo,V50 AWD,2006
18,20,25,Volvo,V50 AWD,2006
19,22,27,Volvo,V50 FWD,2006
19,22,27,Volvo,V50 FWD,2006
20,23,29,Volvo,V50 FWD,2006
19,22,28,Volvo,V50 FWD,2006
16,19,24,Audi,A6 Avant quattro,2006
17,20,26,BMW,530xi Sport Wagon,2006
18,20,25,BMW,530xi Sport Wagon,2006
22,25,29,Ford,Focus Station Wagon,2006
23,26,31,Ford,Focus Station Wagon,2006
19,22,25,Mazda,5,2006
19,21,24,Mazda,5,2006
17,20,25,Mazda,6 Sport Wagon,2006
17,20,25,Mazda,6 Sport Wagon,2006
16,19,24,Mercedes-Benz,E350 (wagon),2006
16,18,22,Mercedes-Benz,E350 4matic (wagon),2006
14,16,18,Mercedes-Benz,E500 4matic (wagon),2006
13,15,20,Mercedes-Benz,E55 AMG (wagon),2006
17,20,24,Subaru,Legacy Wagon AWD,2006
20,22,27,Subaru,Legacy Wagon AWD,2006
20,23,27,Subaru,Legacy Wagon AWD,2006
17,19,23,Subaru,Legacy Wagon AWD,2006
17,20,25,Volvo,V70 AWD,2006
18,20,25,Volvo,V70 AWD,2006
18,21,26,Volvo,V70 FWD,2006
19,22,27,Volvo,V70 FWD,2006
17,20,24,Volvo,V70 FWD,2006
18,21,26,Volvo,V70 FWD,2006
18,21,27,Volvo,V70 FWD,2006
16,19,23,Volvo,V70 R AWD,2006
16,18,23,Volvo,V70 R AWD,2006
16,17,19,Chevrolet,Silverado 15 Hybrid 2WD,2006
14,16,19,Chevrolet,Silverado 1500 2WD,2006
14,16,20,Chevrolet,Silverado 1500 2WD,2006
15,17,19,Chevrolet,Silverado 1500 2WD,2006
14,16,19,Chevrolet,Silverado 1500 2WD,2006
14,16,19,Chevrolet,Silverado 1500 2WD,2006
13,15,18,Chevrolet,Silverado 1500 2WD,2006
15,18,22,Chevrolet,Colorado 2WD,2006
18,21,25,Chevrolet,Colorado 2WD,2006
17,19,22,Chevrolet,Colorado 2WD,2006
17,19,23,Chevrolet,Colorado 2WD,2006
15,17,21,Chevrolet,Colorado Cab Chassis inc 2WD,2006
15,17,22,Chevrolet,Colorado Crew Cab 2WD,2006
18,21,25,Chevrolet,Colorado Crew Cab 2WD,2006
17,19,22,Chevrolet,Colorado Crew Cab 2WD,2006
14,15,18,Chevrolet,SSR Pickup 2WD,2006
12,14,19,Chevrolet,SSR Pickup 2WD,2006
15,17,20,Dodge,Dakota Pickup 2WD,2006
14,16,20,Dodge,Dakota Pickup 2WD,2006
14,15,18,Dodge,Dakota Pickup 2WD,2006
13,15,19,Dodge,Dakota Pickup 2WD,2006
14,16,19,Dodge,Ram 1500 Pickup 2WD,2006
14,16,20,Dodge,Ram 1500 Pickup 2WD,2006
13,14,17,Dodge,Ram 1500 Pickup 2WD,2006
13,14,17,Dodge,Ram 1500 Pickup 2WD,2006
13,15,18,Dodge,Ram 1500 Pickup 2WD,2006
8,9,11,Dodge,Ram 1500 Pickup 2WD,2006
9,10,14,Dodge,Ram 1500 Pickup 2WD,2006
14,16,19,Ford,F150 Pickup 2WD,2006
14,16,19,Ford,F150 Pickup 2WD,2006
13,15,17,Ford,F150 Pickup 2WD,2006
13,15,18,Ford,F150 Pickup 2WD,2006
19,21,24,Ford,Ranger Pickup 2WD,2006
21,23,27,Ford,Ranger Pickup 2WD,2006
15,17,21,Ford,Ranger Pickup 2WD,2006
16,18,21,Ford,Ranger Pickup 2WD,2006
15,17,20,Ford,Ranger Pickup 2WD,2006
16,18,21,Ford,Ranger Pickup 2WD,2006
16,17,19,GMC,Sierra 15 Hybrid 2WD,2006
15,17,20,GMC,Sierra 1500 2WD,2006
14,16,20,GMC,Sierra 1500 2WD,2006
15,17,19,GMC,Sierra 1500 2WD,2006
14,16,19,GMC,Sierra 1500 2WD,2006
14,16,19,GMC,Sierra 1500 2WD,2006
13,15,18,GMC,Sierra 1500 2WD,2006
15,18,22,GMC,Canyon 2WD,2006
18,20,25,GMC,Canyon 2WD,2006
17,19,22,GMC,Canyon 2WD,2006
17,19,23,GMC,Canyon 2WD,2006
15,17,21,GMC,Canyon Cab Chassis Inc 2WD,2006
15,17,22,GMC,Canyon Crew Cab 2WD,2006
18,21,25,GMC,Canyon Crew Cab 2WD,2006
17,19,22,GMC,Canyon Crew Cab 2WD,2006
15,17,22,Isuzu,i-280 Extended Cab 2WD,2006
18,21,25,Isuzu,i-280 Extended Cab 2WD,2006
13,15,18,Lincoln,Mark LT,2006
19,21,24,Mazda,B2300 2WD,2006
21,23,27,Mazda,B2300 2WD,2006
15,17,21,Mazda,B3000,2006
16,18,21,Mazda,B3000,2006
15,17,20,Mazda,B4000 2WD,2006
16,18,21,Mazda,B4000 2WD,2006
15,17,20,Mitsubishi,Raider Pickup 2WD,2006
14,16,20,Mitsubishi,Raider Pickup 2WD,2006
14,15,19,Mitsubishi,Raider Pickup 2WD,2006
13,15,19,Mitsubishi,Raider Pickup 2WD,2006
17,19,22,Nissan,Frontier 2WD,2006
19,21,23,Nissan,Frontier 2WD,2006
14,16,19,Nissan,Frontier V6 2WD,2006
15,17,20,Nissan,Frontier V6 2WD,2006
13,14,17,Nissan,Titan 2WD,2006
18,21,24,Toyota,Tacoma 2WD,2006
18,20,25,Toyota,Tacoma 2WD,2006
16,18,21,Toyota,Tacoma 2WD,2006
14,16,19,Toyota,Tacoma 2WD,2006
16,18,21,Toyota,Tundra 2WD,2006
14,16,19,Toyota,Tundra 2WD,2006
14,15,17,Toyota,Tundra 2WD,2006
15,17,21,Chevrolet,Colorado 4WD,2006
16,18,21,Chevrolet,Colorado 4WD,2006
16,18,20,Chevrolet,Colorado 4WD,2006
17,19,22,Chevrolet,Colorado 4WD,2006
15,17,21,Chevrolet,Colorado Crew Cab 4WD,2006
16,18,21,Chevrolet,Colorado Crew Cab 4WD,2006
16,17,21,Chevrolet,Colorado Crew Cab 4WD,2006
15,16,18,Chevrolet,Silverado 15 Hybrid 4WD,2006
13,15,17,Chevrolet,Silverado 1500 4WD,2006
13,15,18,Chevrolet,Silverado 1500 4WD,2006
14,15,18,Chevrolet,Silverado 1500 4WD,2006
14,15,18,Chevrolet,Silverado 1500 4WD,2006
13,15,18,Chevrolet,Silverado 1500 4WD,2006
13,14,16,Chevrolet,Silverado 1500 4WD,2006
14,15,18,Dodge,Dakota Pickup 4WD,2006
15,16,19,Dodge,Dakota Pickup 4WD,2006
14,15,19,Dodge,Dakota Pickup 4WD,2006
13,15,18,Dodge,Dakota Pickup 4WD,2006
12,14,17,Dodge,Ram 1500 Pickup 4WD,2006
13,14,17,Dodge,Ram 1500 Pickup 4WD,2006
13,14,17,Dodge,Ram 1500 Pickup 4WD,2006
13,15,17,Ford,F150 Pickup 4WD,2006
12,14,16,Ford,F150 Pickup 4WD,2006
15,16,19,Ford,Ranger Pickup 4WD,2006
15,17,19,Ford,Ranger Pickup 4WD,2006
14,15,18,Ford,Ranger Pickup 4WD,2006
14,16,18,Ford,Ranger Pickup 4WD,2006
15,17,21,GMC,Canyon 4WD,2006
16,18,21,GMC,Canyon 4WD,2006
16,18,20,GMC,Canyon 4WD,2006
17,19,22,GMC,Canyon 4WD,2006
15,17,21,GMC,Canyon Crew Cab 4WD,2006
16,18,21,GMC,Canyon Crew Cab 4WD,2006
16,17,21,GMC,Canyon Crew Cab 4WD,2006
15,16,18,GMC,Sierra 15 Hybrid 4WD,2006
13,15,17,GMC,Sierra 1500 4WD,2006
13,15,18,GMC,Sierra 1500 4WD,2006
14,15,18,GMC,Sierra 1500 4WD,2006
14,15,18,GMC,Sierra 1500 4WD,2006
13,15,18,GMC,Sierra 1500 4WD,2006
13,14,16,GMC,Sierra 1500 4WD,2006
12,13,16,GMC,Sierra 1500 AWD,2006
15,17,20,Honda,Ridgeline Truck 4WD,2006
16,17,21,Isuzu,i-350 Crew Cab 4WD,2006
12,14,16,Lincoln,Mark LT,2006
14,15,18,Mazda,B4000 4WD,2006
14,16,18,Mazda,B4000 4WD,2006
14,15,18,Mitsubishi,Raider Pickup 4WD,2006
15,16,19,Mitsubishi,Raider Pickup 4WD,2006
14,15,19,Mitsubishi,Raider Pickup 4WD,2006
13,15,18,Mitsubishi,Raider Pickup 4WD,2006
14,16,19,Nissan,Frontier V6 4WD,2006
15,17,19,Nissan,Frontier V6 4WD,2006
12,14,17,Nissan,Titan 4WD,2006
17,18,21,Toyota,Tacoma 4WD,2006
16,17,20,Toyota,Tacoma 4WD,2006
14,16,18,Toyota,Tacoma 4WD,2006
13,15,16,Toyota,Tundra 4WD,2006
13,14,17,Chevrolet,Van 15/25 2WD Conversion,2006
13,14,17,Chevrolet,Van 15/25 2WD Conversion,2006
14,15,18,Chevrolet,Van 1500/2500 2WD,2006
14,16,19,Chevrolet,Van 1500/2500 2WD,2006
13,14,17,Chevrolet,Van 1500 AWD Conversion,2006
13,14,17,Chevrolet,Van 1500/2500 AWD,2006
13,15,17,Ford,E150 Econoline 2WD,2006
13,14,16,Ford,E150 Econoline 2WD,2006
13,14,17,GMC,Savana 15/25 2WD Conversion (cargo),2006
13,14,17,GMC,Savana 15/25 2WD Conversion (cargo),2006
14,15,18,GMC,Savana 1500/2500 2WD (cargo),2006
14,15,19,GMC,Savana 1500/2500 2WD (cargo),2006
13,14,17,GMC,Savana 1500  AWD Conversion (cargo),2006
13,14,17,GMC,Savana 1500/2500 AWD (cargo),2006
13,15,18,Chevrolet,Express 1500/2500 2WD,2006
13,14,17,Chevrolet,Express 1500/2500 2WD,2006
13,14,17,Chevrolet,Express 1500 AWD,2006
13,15,17,Ford,E150 Club Wagon,2006
12,13,15,Ford,E150 Club Wagon,2006
13,15,18,GMC,Savana 1500/2500 2WD (Passenger),2006
13,14,17,GMC,Savana 1500/2500 2WD (Passenger),2006
13,14,17,GMC,Savana 1500 AWD (Passenger),2006
16,19,23,Buick,Terraza FWD,2006
16,19,23,Buick,Terraza FWD,2006
16,19,23,Chevrolet,Uplander FWD,2006
16,19,23,Chevrolet,Uplander FWD,2006
16,18,23,Chrysler,Town and Country 2WD,2006
17,20,24,Dodge,Caravan/Grand Caravan 2WD,2006
16,18,23,Dodge,Caravan/Grand Caravan 2WD,2006
16,18,22,Ford,Freestar Cargo Van FWD,2006
15,17,21,Ford,Freestar Cargo Van FWD,2006
16,18,22,Ford,Freestar Wagon FWD,2006
15,17,21,Ford,Freestar Wagon FWD,2006
17,19,23,Honda,Odyssey,2006
17,20,26,Honda,Odyssey,2006
16,18,23,Kia,Sedona,2006
16,18,23,Mazda,MPV,2006
15,17,21,Mercury,Monterey Wagon FWD,2006
17,19,24,Nissan,Quest,2006
16,19,23,Nissan,Quest,2006
16,19,23,Pontiac,Montana SV6 FWD,2006
16,19,23,Pontiac,Montana SV6 FWD,2006
17,19,22,Pontiac,Torrent FWD,2006
16,19,23,Saturn,Relay FWD,2006
16,19,23,Saturn,Relay FWD,2006
17,19,24,Toyota,Sienna 2WD,2006
15,17,21,Buick,Terraza AWD,2006
15,17,21,Chevrolet,Uplander AWD,2006
15,17,21,Pontiac,Montana SV6 AWD,2006
16,18,21,Pontiac,Torrent AWD,2006
15,17,21,Saturn,Relay AWD,2006
15,17,21,Toyota,Sienna 4WD,2006
14,16,20,Buick,Rainier 2WD,2006
14,17,20,Buick,Rainier 2WD,2006
17,19,23,Buick,Rendezvous FWD,2006
16,19,25,Buick,Rendezvous FWD,2006
13,14,17,Cadillac,Escalade 2WD,2006
15,17,21,Cadillac,SRX 2WD,2006
13,16,20,Cadillac,SRX 2WD,2006
14,16,19,Chevrolet,Tahoe 1500 2WD,2006
13,15,18,Chevrolet,Tahoe 1500 2WD,2006
17,19,22,Chevrolet,Equinox FWD,2006
21,23,28,Chevrolet,HHR FWD,2006
20,23,28,Chevrolet,HHR FWD,2006
20,23,28,Chevrolet,HHR FWD,2006
19,22,28,Chevrolet,HHR FWD,2006
14,16,20,Chevrolet,TrailBlazer 2WD,2006
14,16,19,Chevrolet,TrailBlazer 2WD,2006
14,15,18,Chevrolet,TrailBlazer 2WD,2006
14,15,19,Chevrolet,TrailBlazer Ext 2WD,2006
14,16,19,Chevrolet,TrailBlazer Ext 2WD,2006
15,17,21,Chrysler,Pacifica 2WD,2006
16,18,23,Chrysler,Pacifica 2WD,2006
17,19,24,Chrysler,PT Cruiser,2006
19,21,24,Chrysler,PT Cruiser,2006
19,21,25,Chrysler,PT Cruiser,2006
19,22,26,Chrysler,PT Cruiser,2006
17,19,24,Chrysler,PT Cruiser Convertible,2006
19,21,24,Chrysler,PT Cruiser Convertible,2006
19,21,25,Chrysler,PT Cruiser Convertible,2006
19,22,26,Chrysler,PT Cruiser Convertible,2006
14,16,19,Dodge,Durango 2WD,2006
13,14,17,Dodge,Durango 2WD,2006
13,15,19,Dodge,Durango 2WD,2006
18,21,26,Dodge,Magnum,2006
17,20,25,Dodge,Magnum,2006
17,20,24,Dodge,Magnum,2006
15,18,23,Dodge,Magnum,2006
13,15,18,Dodge,Magnum,2006
20,21,23,Ford,Escape FWD,2006
21,23,27,Ford,Escape FWD,2006
18,20,23,Ford,Escape FWD,2006
30,29,28,Ford,Escape Hybrid FWD,2006
12,14,17,Ford,Expedition 2WD,2006
14,16,19,Ford,Explorer 2WD,2006
13,15,19,Ford,Explorer 2WD,2006
18,20,25,Ford,Freestyle FWD,2006
14,16,19,GMC,Yukon 1500 2WD,2006
13,15,18,GMC,Yukon 1500 2WD,2006
14,16,20,GMC,Envoy 2WD,2006
14,17,20,GMC,Envoy 2WD,2006
14,15,19,GMC,Envoy XL 2WD,2006
14,16,19,GMC,Envoy XL 2WD,2006
14,15,19,GMC,Envoy XUV 2WD,2006
20,23,26,Honda,CR-V 2WD,2006
19,21,24,Honda,Element 2WD,2006
19,21,23,Honda,Element 2WD,2006
16,18,22,Honda,Pilot 2WD,2006
18,20,24,Hyundai,Santa Fe 2WD,2006
18,20,25,Hyundai,Santa Fe 2WD,2006
17,19,23,Hyundai,Santa Fe 2WD,2006
16,18,22,Hyundai,Santa Fe 2WD,2006
19,22,25,Hyundai,Tucson 2WD,2006
20,22,25,Hyundai,Tucson 2WD,2006
18,20,24,Hyundai,Tucson 2WD,2006
12,14,18,Infiniti,QX56 2WD,2006
14,16,20,Isuzu,Ascender 5-passenger 2WD,2006
14,15,19,Isuzu,Ascender 7-passenger 2WD,2006
14,16,19,Isuzu,Ascender 7-passenger 2WD,2006
14,16,18,Jeep,Commander 2WD,2006
14,15,18,Jeep,Commander 2WD,2006
13,15,18,Jeep,Commander 2WD,2006
15,17,21,Jeep,Grand Cherokee 2WD,2006
14,15,18,Jeep,Grand Cherokee 2WD,2006
13,15,19,Jeep,Grand Cherokee 2WD,2006
15,17,21,Jeep,Liberty/Cherokee 2WD,2006
16,17,20,Jeep,Liberty/Cherokee 2WD,2006
14,16,20,Kia,Sorento 2WD,2006
15,16,19,Kia,Sorento 2WD,2006
19,22,25,Kia,Sportage 2WD,2006
20,22,25,Kia,Sportage 2WD,2006
17,20,23,Kia,Sportage 2WD,2006
17,20,23,Lexus,RX 330 2WD,2006
17,19,23,Lexus,RX 330 2WD,2006
28,27,25,Lexus,RX 400h 2WD,2006
11,13,16,Lincoln,Navigator 2WD,2006
20,21,23,Mazda,Tribute 2WD,2006
21,23,27,Mazda,Tribute 2WD,2006
18,20,23,Mazda,Tribute 2WD,2006
20,21,23,Mercury,Mariner FWD,2006
18,20,23,Mercury,Mariner FWD,2006
13,16,19,Mercury,Mountaineer 2WD,2006
13,15,19,Mercury,Mountaineer 2WD,2006
16,18,21,Mitsubishi,Endeavor 2WD,2006
19,22,25,Mitsubishi,Outlander 2WD,2006
19,21,24,Mitsubishi,Outlander 2WD,2006
12,14,17,Nissan,Armada 2WD,2006
18,20,23,Nissan,Murano FWD,2006
14,17,21,Nissan,Pathfinder 2WD,2006
14,16,20,Nissan,Xterra 2WD,2006
15,17,20,Nissan,Xterra 2WD,2006
19,21,25,Saturn,Vue FWD,2006
20,23,27,Saturn,Vue FWD,2006
18,20,25,Saturn,Vue FWD,2006
17,19,22,Suzuki,Grand Vitara,2006
16,18,22,Suzuki,Grand Vitara,2006
16,18,21,Suzuki,Grand Vitara XL7,2006
15,17,20,Suzuki,Grand Vitara XL7,2006
16,18,20,Toyota,4Runner 2WD,2006
15,16,18,Toyota,4Runner 2WD,2006
19,22,25,Toyota,Highlander 2WD,2006
17,19,23,Toyota,Highlander 2WD,2006
28,27,25,Toyota,Highlander Hybrid 2WD,2006
14,15,17,Toyota,Sequoia 2WD,2006
15,18,21,Volvo,XC90 FWD,2006
15,17,21,Acura,MDX 4WD,2006
15,18,23,BMW,X3,2006
14,17,21,BMW,X3,2006
13,16,20,BMW,X5,2006
14,16,19,BMW,X5,2006
14,16,20,BMW,X5,2006
14,16,20,BMW,X5 4.8is,2006
14,16,20,Buick,Rainier AWD,2006
14,16,20,Buick,Rainier AWD,2006
16,18,21,Buick,Rendezvous AWD,2006
16,19,23,Buick,Rendezvous AWD,2006
12,13,16,Cadillac,Escalade AWD,2006
12,13,16,Cadillac,Escalade ESV AWD,2006
12,13,16,Cadillac,Escalade Ext AWD,2006
14,16,20,Cadillac,SRX AWD,2006
14,15,19,Cadillac,SRX AWD,2006
16,18,21,Chevrolet,Equinox AWD,2006
13,15,18,Chevrolet,Suburban 1500 4WD,2006
12,13,16,Chevrolet,Suburban 1500 AWD,2006
13,15,18,Chevrolet,Tahoe 1500 4WD,2006
14,16,20,Chevrolet,TrailBlazer 4WD,2006
14,16,20,Chevrolet,TrailBlazer 4WD,2006
13,14,16,Chevrolet,TrailBlazer AWD,2006
14,16,19,Chevrolet,TrailBlazer Ext 4WD,2006
13,15,18,Chevrolet,TrailBlazer Ext 4WD,2006
15,17,20,Chrysler,Pacifica AWD,2006
12,14,17,Dodge,Durango 4WD,2006
